communication_id,client_id,contact_date,contact_type,contact_reason,contacted_by
COM02754,C0150,2022-05-09,Meeting,Renewal discussion,Mohammed Ali
COM03050,C0165,2022-05-12,Video Call,Quotation request,Sara Hassan
COM02795,C0152,2022-05-13,Video Call,Course recommendation,Mohammed Ali
COM00349,C0017,2022-05-14,Meeting,Follow-up on booking,Fatima Ahmed
COM00347,C0017,2022-05-14,Phone Call,Complaint resolution,Fatima Ahmed
COM02898,C0158,2022-05-15,WhatsApp,Feedback discussion,Sara Hassan
COM04467,C0231,2022-05-16,Meeting,Complaint resolution,Sara Hassan
COM07792,C0411,2022-05-16,Video Call,Complaint resolution,Noura Salem
COM07651,C0405,2022-05-18,Meeting,Invoice query,Noura Salem
COM06596,C0349,2022-05-18,Email,Complaint resolution,Fatima Ahmed
COM04816,C0252,2022-05-19,Meeting,Feedback discussion,Fatima Ahmed
COM04450,C0228,2022-05-19,Meeting,Thank you message,Fatima Ahmed
COM00028,C0001,2022-05-19,WhatsApp,Schedule confirmation,Noura Salem
COM00480,C0021,2022-05-20,WhatsApp,Follow-up on booking,Mohammed Ali
COM04893,C0254,2022-05-20,WhatsApp,Thank you message,Fatima Ahmed
COM03772,C0198,2022-05-21,Email,Complaint resolution,Noura Salem
COM00845,C0042,2022-05-21,Video Call,Complaint resolution,Noura Salem
COM08337,C0443,2022-05-21,Video Call,Follow-up on booking,Sara Hassan
COM08598,C0460,2022-05-21,Video Call,New course announcement,Sara Hassan
COM03041,C0165,2022-05-22,Phone Call,New course announcement,Sara Hassan
COM03204,C0171,2022-05-22,WhatsApp,Thank you message,Sara Hassan
COM01362,C0072,2022-05-22,Email,Invoice query,Noura Salem
COM06058,C0321,2022-05-23,Video Call,Follow-up on booking,Ahmed Abdullah
COM05428,C0286,2022-05-23,WhatsApp,Follow-up on booking,Fatima Ahmed
COM08905,C0475,2022-05-24,Meeting,Account review,Noura Salem
COM00113,C0006,2022-05-24,WhatsApp,New course announcement,Mohammed Ali
COM09224,C0493,2022-05-24,Video Call,Quotation request,Sara Hassan
COM06889,C0363,2022-05-24,Email,Course recommendation,Noura Salem
COM04234,C0222,2022-05-24,Phone Call,Feedback discussion,Mohammed Ali
COM03777,C0198,2022-05-26,Meeting,Account review,Noura Salem
COM03788,C0200,2022-05-27,WhatsApp,New course announcement,Sara Hassan
COM03189,C0171,2022-05-27,Meeting,Course recommendation,Sara Hassan
COM09225,C0493,2022-05-28,Meeting,Quotation request,Sara Hassan
COM02799,C0152,2022-05-29,WhatsApp,Account review,Mohammed Ali
COM00942,C0049,2022-05-30,WhatsApp,Course recommendation,Sara Hassan
COM03658,C0191,2022-05-30,Meeting,Follow-up on booking,Mohammed Ali
COM01045,C0057,2022-05-30,Phone Call,Schedule confirmation,Mohammed Ali
COM08660,C0462,2022-05-30,WhatsApp,Account review,Fatima Ahmed
COM06834,C0361,2022-05-31,Phone Call,Renewal discussion,Fatima Ahmed
COM04205,C0221,2022-06-01,Video Call,Training needs assessment,Ahmed Abdullah
COM08346,C0443,2022-06-01,Meeting,Invoice query,Sara Hassan
COM03974,C0209,2022-06-02,Meeting,Feedback discussion,Fatima Ahmed
COM08481,C0453,2022-06-02,Video Call,General inquiry,Ahmed Abdullah
COM01039,C0057,2022-06-02,Phone Call,General inquiry,Mohammed Ali
COM06210,C0328,2022-06-02,Phone Call,Satisfaction survey,Mohammed Ali
COM04693,C0243,2022-06-03,Meeting,Complaint resolution,Mohammed Ali
COM04214,C0222,2022-06-03,Meeting,Satisfaction survey,Mohammed Ali
COM02449,C0132,2022-06-03,Video Call,New course announcement,Sara Hassan
COM06189,C0327,2022-06-04,WhatsApp,Quotation request,Noura Salem
COM06213,C0328,2022-06-04,Video Call,Follow-up on booking,Mohammed Ali
COM04251,C0222,2022-06-05,Meeting,Follow-up on booking,Mohammed Ali
COM01853,C0100,2022-06-05,WhatsApp,Training needs assessment,Ahmed Abdullah
COM01663,C0088,2022-06-05,Meeting,Satisfaction survey,Sara Hassan
COM08626,C0462,2022-06-06,WhatsApp,Satisfaction survey,Fatima Ahmed
COM08717,C0465,2022-06-06,WhatsApp,New course announcement,Mohammed Ali
COM08734,C0465,2022-06-07,Phone Call,New course announcement,Mohammed Ali
COM04826,C0252,2022-06-07,Email,Renewal discussion,Fatima Ahmed
COM04505,C0232,2022-06-08,Video Call,Training needs assessment,Fatima Ahmed
COM05109,C0268,2022-06-08,Phone Call,Account review,Ahmed Abdullah
COM04481,C0231,2022-06-08,WhatsApp,Feedback discussion,Sara Hassan
COM04177,C0219,2022-06-10,Meeting,Feedback discussion,Ahmed Abdullah
COM03081,C0166,2022-06-10,WhatsApp,Account review,Ahmed Abdullah
COM03084,C0166,2022-06-11,Phone Call,Training needs assessment,Ahmed Abdullah
COM03027,C0163,2022-06-11,WhatsApp,Feedback discussion,Ahmed Abdullah
COM06706,C0354,2022-06-11,Meeting,New course announcement,Sara Hassan
COM01221,C0063,2022-06-12,WhatsApp,Satisfaction survey,Fatima Ahmed
COM03811,C0201,2022-06-13,Email,Schedule confirmation,Ahmed Abdullah
COM06185,C0327,2022-06-13,Video Call,Training needs assessment,Noura Salem
COM04167,C0219,2022-06-13,Video Call,Renewal discussion,Ahmed Abdullah
COM02600,C0139,2022-06-13,Meeting,Course recommendation,Sara Hassan
COM08643,C0462,2022-06-14,Video Call,Feedback discussion,Fatima Ahmed
COM04869,C0252,2022-06-14,Meeting,New course announcement,Fatima Ahmed
COM03297,C0174,2022-06-14,Meeting,Follow-up on booking,Ahmed Abdullah
COM03801,C0201,2022-06-15,Meeting,Renewal discussion,Ahmed Abdullah
COM06157,C0325,2022-06-16,Video Call,New course announcement,Sara Hassan
COM00885,C0045,2022-06-17,WhatsApp,Quotation request,Ahmed Abdullah
COM04514,C0233,2022-06-17,Meeting,General inquiry,Fatima Ahmed
COM09014,C0482,2022-06-17,Meeting,Training needs assessment,Noura Salem
COM06949,C0367,2022-06-18,Meeting,Satisfaction survey,Ahmed Abdullah
COM04626,C0238,2022-06-19,Video Call,Renewal discussion,Sara Hassan
COM00744,C0035,2022-06-20,Email,Complaint resolution,Mohammed Ali
COM02424,C0132,2022-06-20,Meeting,General inquiry,Sara Hassan
COM02038,C0109,2022-06-20,Video Call,Quotation request,Fatima Ahmed
COM06374,C0337,2022-06-21,Video Call,Thank you message,Fatima Ahmed
COM09265,C0493,2022-06-21,Phone Call,Follow-up on booking,Sara Hassan
COM08493,C0453,2022-06-22,Phone Call,Complaint resolution,Ahmed Abdullah
COM05065,C0266,2022-06-23,Video Call,Quotation request,Noura Salem
COM00311,C0014,2022-06-23,WhatsApp,General inquiry,Sara Hassan
COM01854,C0100,2022-06-23,Phone Call,General inquiry,Ahmed Abdullah
COM05110,C0268,2022-06-23,Email,Follow-up on booking,Ahmed Abdullah
COM09352,C0498,2022-06-23,Meeting,Course recommendation,Noura Salem
COM06152,C0325,2022-06-23,WhatsApp,Course recommendation,Sara Hassan
COM02756,C0150,2022-06-24,WhatsApp,Schedule confirmation,Mohammed Ali
COM07918,C0417,2022-06-24,WhatsApp,Training needs assessment,Noura Salem
COM08336,C0443,2022-06-25,Phone Call,Thank you message,Sara Hassan
COM06177,C0327,2022-06-25,Email,Complaint resolution,Noura Salem
COM06472,C0344,2022-06-25,Meeting,Renewal discussion,Noura Salem
COM07077,C0374,2022-06-25,Email,Quotation request,Mohammed Ali
COM04866,C0252,2022-06-25,WhatsApp,Training needs assessment,Fatima Ahmed
COM04846,C0252,2022-06-25,Video Call,Feedback discussion,Fatima Ahmed
COM08062,C0426,2022-06-26,WhatsApp,General inquiry,Fatima Ahmed
COM01091,C0058,2022-06-27,Video Call,Course recommendation,Mohammed Ali
COM07634,C0405,2022-06-27,Phone Call,New course announcement,Noura Salem
COM08201,C0435,2022-06-27,Email,Follow-up on booking,Ahmed Abdullah
COM01074,C0058,2022-06-29,Phone Call,Schedule confirmation,Mohammed Ali
COM02767,C0151,2022-06-29,Phone Call,Satisfaction survey,Ahmed Abdullah
COM09242,C0493,2022-06-29,Meeting,Course recommendation,Sara Hassan
COM03609,C0191,2022-06-30,Email,Thank you message,Mohammed Ali
COM00737,C0035,2022-06-30,Video Call,Course recommendation,Mohammed Ali
COM07835,C0414,2022-06-30,Email,Account review,Fatima Ahmed
COM06818,C0361,2022-06-30,Email,Thank you message,Fatima Ahmed
COM01213,C0063,2022-06-30,Phone Call,Invoice query,Fatima Ahmed
COM06540,C0345,2022-07-01,WhatsApp,General inquiry,Noura Salem
COM01360,C0072,2022-07-01,Video Call,Quotation request,Noura Salem
COM02000,C0109,2022-07-01,WhatsApp,Training needs assessment,Fatima Ahmed
COM06212,C0328,2022-07-01,WhatsApp,Training needs assessment,Mohammed Ali
COM09380,C0498,2022-07-02,Phone Call,New course announcement,Noura Salem
COM06168,C0327,2022-07-02,Email,Invoice query,Noura Salem
COM08324,C0443,2022-07-02,Email,Follow-up on booking,Sara Hassan
COM08479,C0452,2022-07-03,Video Call,Thank you message,Ahmed Abdullah
COM03623,C0191,2022-07-03,Video Call,General inquiry,Mohammed Ali
COM07796,C0411,2022-07-03,Meeting,Invoice query,Noura Salem
COM06137,C0324,2022-07-04,Email,New course announcement,Noura Salem
COM03135,C0168,2022-07-04,WhatsApp,Satisfaction survey,Fatima Ahmed
COM08995,C0482,2022-07-04,Email,Thank you message,Noura Salem
COM06939,C0367,2022-07-05,Email,Renewal discussion,Ahmed Abdullah
COM03127,C0168,2022-07-05,Phone Call,Quotation request,Fatima Ahmed
COM02035,C0109,2022-07-05,Phone Call,New course announcement,Fatima Ahmed
COM04173,C0219,2022-07-05,Email,Thank you message,Ahmed Abdullah
COM00019,C0001,2022-07-07,Email,Schedule confirmation,Noura Salem
COM03781,C0198,2022-07-07,Meeting,Course recommendation,Noura Salem
COM01119,C0058,2022-07-08,Meeting,Feedback discussion,Mohammed Ali
COM05253,C0276,2022-07-08,Email,Complaint resolution,Fatima Ahmed
COM02439,C0132,2022-07-08,Email,Complaint resolution,Sara Hassan
COM06932,C0366,2022-07-09,Email,General inquiry,Noura Salem
COM09218,C0493,2022-07-09,Phone Call,Course recommendation,Sara Hassan
COM07910,C0417,2022-07-10,Email,Schedule confirmation,Noura Salem
COM07944,C0419,2022-07-11,Meeting,General inquiry,Mohammed Ali
COM02594,C0139,2022-07-12,Email,New course announcement,Sara Hassan
COM03550,C0188,2022-07-13,Phone Call,General inquiry,Fatima Ahmed
COM02796,C0152,2022-07-13,Email,New course announcement,Mohammed Ali
COM08731,C0465,2022-07-13,Phone Call,General inquiry,Mohammed Ali
COM06172,C0327,2022-07-13,Phone Call,Complaint resolution,Noura Salem
COM04236,C0222,2022-07-13,Video Call,Course recommendation,Mohammed Ali
COM06156,C0325,2022-07-14,WhatsApp,Course recommendation,Sara Hassan
COM01107,C0058,2022-07-14,WhatsApp,Schedule confirmation,Mohammed Ali
COM04797,C0251,2022-07-14,Phone Call,Feedback discussion,Sara Hassan
COM06921,C0365,2022-07-14,Email,Satisfaction survey,Mohammed Ali
COM00745,C0035,2022-07-14,WhatsApp,New course announcement,Mohammed Ali
COM03726,C0195,2022-07-18,WhatsApp,Follow-up on booking,Sara Hassan
COM06501,C0345,2022-07-18,Video Call,New course announcement,Noura Salem
COM06232,C0328,2022-07-19,Video Call,Quotation request,Mohammed Ali
COM00029,C0001,2022-07-20,Email,Invoice query,Noura Salem
COM01877,C0100,2022-07-21,Email,Follow-up on booking,Ahmed Abdullah
COM01359,C0072,2022-07-22,Meeting,Renewal discussion,Noura Salem
COM09233,C0493,2022-07-23,Email,Course recommendation,Sara Hassan
COM03303,C0174,2022-07-24,WhatsApp,General inquiry,Ahmed Abdullah
COM06481,C0344,2022-07-24,Meeting,Complaint resolution,Noura Salem
COM05238,C0276,2022-07-24,Email,General inquiry,Fatima Ahmed
COM02024,C0109,2022-07-25,Video Call,Account review,Fatima Ahmed
COM08982,C0481,2022-07-25,Video Call,Schedule confirmation,Sara Hassan
COM08606,C0460,2022-07-25,Email,Account review,Sara Hassan
COM07169,C0378,2022-07-25,Phone Call,Course recommendation,Sara Hassan
COM07498,C0396,2022-07-25,WhatsApp,Thank you message,Fatima Ahmed
COM02791,C0152,2022-07-25,Phone Call,New course announcement,Mohammed Ali
COM03147,C0168,2022-07-25,Phone Call,Renewal discussion,Fatima Ahmed
COM00946,C0049,2022-07-26,Meeting,Schedule confirmation,Sara Hassan
COM03976,C0209,2022-07-26,WhatsApp,Quotation request,Fatima Ahmed
COM04519,C0233,2022-07-26,Video Call,Follow-up on booking,Fatima Ahmed
COM06810,C0361,2022-07-27,Phone Call,Satisfaction survey,Fatima Ahmed
COM01054,C0057,2022-07-27,Phone Call,Training needs assessment,Mohammed Ali
COM06617,C0349,2022-07-28,Video Call,Schedule confirmation,Fatima Ahmed
COM07038,C0371,2022-07-29,WhatsApp,Quotation request,Fatima Ahmed
COM06607,C0349,2022-07-29,WhatsApp,Thank you message,Fatima Ahmed
COM01913,C0102,2022-07-30,WhatsApp,Account review,Noura Salem
COM00372,C0017,2022-07-30,WhatsApp,General inquiry,Fatima Ahmed
COM01743,C0093,2022-07-30,Meeting,Training needs assessment,Ahmed Abdullah
COM08674,C0463,2022-07-30,Email,Course recommendation,Fatima Ahmed
COM02025,C0109,2022-07-30,Email,Complaint resolution,Fatima Ahmed
COM04874,C0252,2022-07-30,WhatsApp,Complaint resolution,Fatima Ahmed
COM01023,C0057,2022-08-01,Phone Call,Course recommendation,Mohammed Ali
COM05071,C0266,2022-08-03,Email,Schedule confirmation,Noura Salem
COM04074,C0215,2022-08-04,WhatsApp,Renewal discussion,Mohammed Ali
COM07028,C0370,2022-08-04,Email,Follow-up on booking,Fatima Ahmed
COM08228,C0437,2022-08-04,Video Call,New course announcement,Noura Salem
COM06950,C0367,2022-08-06,Phone Call,Satisfaction survey,Ahmed Abdullah
COM08224,C0437,2022-08-07,Video Call,Satisfaction survey,Noura Salem
COM07434,C0391,2022-08-08,Email,Complaint resolution,Noura Salem
COM01528,C0080,2022-08-08,Email,Feedback discussion,Ahmed Abdullah
COM00038,C0001,2022-08-09,Meeting,Schedule confirmation,Noura Salem
COM01223,C0063,2022-08-10,Email,Satisfaction survey,Fatima Ahmed
COM07179,C0378,2022-08-10,WhatsApp,Invoice query,Sara Hassan
COM07896,C0417,2022-08-10,Email,General inquiry,Noura Salem
COM01651,C0087,2022-08-11,WhatsApp,Quotation request,Fatima Ahmed
COM07066,C0374,2022-08-11,Email,Renewal discussion,Mohammed Ali
COM07832,C0414,2022-08-11,Email,New course announcement,Fatima Ahmed
COM06602,C0349,2022-08-11,WhatsApp,Course recommendation,Fatima Ahmed
COM09347,C0498,2022-08-12,Video Call,New course announcement,Noura Salem
COM03943,C0206,2022-08-13,Video Call,Renewal discussion,Fatima Ahmed
COM06035,C0320,2022-08-13,Phone Call,Training needs assessment,Noura Salem
COM05425,C0286,2022-08-13,Phone Call,Satisfaction survey,Fatima Ahmed
COM05454,C0286,2022-08-13,Email,Complaint resolution,Fatima Ahmed
COM09381,C0498,2022-08-14,WhatsApp,Complaint resolution,Noura Salem
COM02032,C0109,2022-08-14,WhatsApp,Complaint resolution,Fatima Ahmed
COM02840,C0155,2022-08-14,Meeting,Account review,Mohammed Ali
COM03664,C0191,2022-08-16,Email,Course recommendation,Mohammed Ali
COM02137,C0117,2022-08-16,Email,Complaint resolution,Mohammed Ali
COM04960,C0257,2022-08-17,Phone Call,Thank you message,Ahmed Abdullah
COM03250,C0174,2022-08-17,Video Call,Satisfaction survey,Ahmed Abdullah
COM07901,C0417,2022-08-17,Phone Call,New course announcement,Noura Salem
COM03144,C0168,2022-08-18,Email,New course announcement,Fatima Ahmed
COM04897,C0254,2022-08-18,Video Call,Course recommendation,Fatima Ahmed
COM01142,C0060,2022-08-18,Email,Complaint resolution,Sara Hassan
COM04806,C0251,2022-08-19,Meeting,General inquiry,Sara Hassan
COM09247,C0493,2022-08-19,Phone Call,New course announcement,Sara Hassan
COM06951,C0367,2022-08-20,WhatsApp,Course recommendation,Ahmed Abdullah
COM01365,C0072,2022-08-20,WhatsApp,General inquiry,Noura Salem
COM08290,C0440,2022-08-22,Meeting,Schedule confirmation,Mohammed Ali
COM07809,C0411,2022-08-22,Meeting,Quotation request,Noura Salem
COM04482,C0231,2022-08-22,Email,New course announcement,Sara Hassan
COM02446,C0132,2022-08-23,Phone Call,Follow-up on booking,Sara Hassan
COM05711,C0298,2022-08-23,Meeting,Schedule confirmation,Fatima Ahmed
COM02224,C0122,2022-08-23,Phone Call,Follow-up on booking,Noura Salem
COM08970,C0481,2022-08-24,Phone Call,General inquiry,Sara Hassan
COM03545,C0188,2022-08-24,Phone Call,New course announcement,Fatima Ahmed
COM08284,C0440,2022-08-25,Email,Feedback discussion,Mohammed Ali
COM03710,C0195,2022-08-25,Phone Call,Thank you message,Sara Hassan
COM07962,C0420,2022-08-26,Phone Call,Training needs assessment,Ahmed Abdullah
COM03074,C0165,2022-08-26,Email,Thank you message,Sara Hassan
COM02423,C0132,2022-08-27,Meeting,Training needs assessment,Sara Hassan
COM04489,C0231,2022-08-27,Email,Schedule confirmation,Sara Hassan
COM06123,C0324,2022-08-28,Phone Call,New course announcement,Noura Salem
COM05430,C0286,2022-08-28,Email,Account review,Fatima Ahmed
COM08165,C0432,2022-08-28,Video Call,Account review,Ahmed Abdullah
COM02903,C0158,2022-08-29,Video Call,Thank you message,Sara Hassan
COM09260,C0493,2022-08-29,Email,Invoice query,Sara Hassan
COM00899,C0046,2022-08-30,Email,Renewal discussion,Fatima Ahmed
COM05113,C0268,2022-08-30,Phone Call,Feedback discussion,Ahmed Abdullah
COM06541,C0345,2022-08-30,Video Call,Course recommendation,Noura Salem
COM01767,C0094,2022-08-30,Meeting,Invoice query,Mohammed Ali
COM05352,C0282,2022-08-31,Video Call,Invoice query,Sara Hassan
COM04973,C0258,2022-08-31,Meeting,Course recommendation,Ahmed Abdullah
COM00374,C0017,2022-09-01,Video Call,Schedule confirmation,Fatima Ahmed
COM06503,C0345,2022-09-02,Email,Thank you message,Noura Salem
COM00306,C0014,2022-09-02,Phone Call,Follow-up on booking,Sara Hassan
COM02414,C0132,2022-09-03,Phone Call,General inquiry,Sara Hassan
COM07295,C0383,2022-09-04,Video Call,Training needs assessment,Fatima Ahmed
COM01759,C0093,2022-09-04,Email,Quotation request,Ahmed Abdullah
COM09005,C0482,2022-09-04,WhatsApp,Complaint resolution,Noura Salem
COM02890,C0157,2022-09-04,Video Call,Follow-up on booking,Noura Salem
COM06592,C0349,2022-09-04,Meeting,Satisfaction survey,Fatima Ahmed
COM08341,C0443,2022-09-04,Video Call,Account review,Sara Hassan
COM03037,C0165,2022-09-05,Phone Call,Feedback discussion,Sara Hassan
COM04277,C0223,2022-09-06,Phone Call,Thank you message,Sara Hassan
COM08649,C0462,2022-09-06,Video Call,Quotation request,Fatima Ahmed
COM05707,C0298,2022-09-07,Phone Call,Training needs assessment,Fatima Ahmed
COM04201,C0221,2022-09-07,Phone Call,Quotation request,Ahmed Abdullah
COM02938,C0159,2022-09-08,Meeting,Invoice query,Sara Hassan
COM06518,C0345,2022-09-08,Phone Call,Schedule confirmation,Noura Salem
COM05652,C0296,2022-09-08,Phone Call,Course recommendation,Noura Salem
COM09365,C0498,2022-09-08,Email,Follow-up on booking,Noura Salem
COM05461,C0286,2022-09-09,Email,Schedule confirmation,Fatima Ahmed
COM01928,C0102,2022-09-09,Video Call,Feedback discussion,Noura Salem
COM03049,C0165,2022-09-09,WhatsApp,Satisfaction survey,Sara Hassan
COM04265,C0223,2022-09-09,Email,Complaint resolution,Sara Hassan
COM03654,C0191,2022-09-10,Video Call,Account review,Mohammed Ali
COM07805,C0411,2022-09-10,Phone Call,General inquiry,Noura Salem
COM01666,C0088,2022-09-10,Meeting,General inquiry,Sara Hassan
COM08992,C0482,2022-09-10,Meeting,Satisfaction survey,Noura Salem
COM02403,C0132,2022-09-11,Email,Course recommendation,Sara Hassan
COM05701,C0298,2022-09-11,Meeting,Renewal discussion,Fatima Ahmed
COM03945,C0206,2022-09-11,Meeting,Course recommendation,Fatima Ahmed
COM06702,C0354,2022-09-12,Phone Call,Training needs assessment,Sara Hassan
COM05672,C0296,2022-09-12,Meeting,Feedback discussion,Noura Salem
COM05332,C0282,2022-09-13,WhatsApp,Schedule confirmation,Sara Hassan
COM01212,C0063,2022-09-13,Phone Call,Schedule confirmation,Fatima Ahmed
COM00443,C0021,2022-09-13,WhatsApp,Schedule confirmation,Mohammed Ali
COM08534,C0457,2022-09-13,Phone Call,Account review,Fatima Ahmed
COM02109,C0114,2022-09-14,Video Call,Complaint resolution,Fatima Ahmed
COM05645,C0296,2022-09-14,Email,Account review,Noura Salem
COM05328,C0282,2022-09-14,Video Call,New course announcement,Sara Hassan
COM08720,C0465,2022-09-14,Meeting,Account review,Mohammed Ali
COM03647,C0191,2022-09-15,Email,Schedule confirmation,Mohammed Ali
COM07040,C0371,2022-09-15,Email,Satisfaction survey,Fatima Ahmed
COM06530,C0345,2022-09-16,Email,Feedback discussion,Noura Salem
COM01101,C0058,2022-09-16,Email,Satisfaction survey,Mohammed Ali
COM03301,C0174,2022-09-16,Email,Thank you message,Ahmed Abdullah
COM03142,C0168,2022-09-16,WhatsApp,Schedule confirmation,Fatima Ahmed
COM09378,C0498,2022-09-17,Phone Call,Renewal discussion,Noura Salem
COM01967,C0104,2022-09-17,Video Call,New course announcement,Noura Salem
